textid	target	model	tokenizer	predicted	prob	condition
ex17257	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.876916229724884	subsequence
ex17258	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6589975357055664	subsequence
ex17259	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6305569410324097	subsequence
ex17260	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7347651720046997	subsequence
ex17261	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5335049629211426	subsequence
ex17262	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5081534385681152	subsequence
ex17263	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5624300837516785	subsequence
ex17264	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5452743172645569	subsequence
ex17265	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5552870631217957	subsequence
ex17266	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5276944041252136	subsequence
ex17267	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5492170453071594	subsequence
ex17268	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6733986735343933	subsequence
ex17269	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7751998901367188	subsequence
ex17270	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7341554760932922	subsequence
ex17271	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5763506293296814	subsequence
ex17272	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8067611455917358	subsequence
ex17273	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4832787215709686	subsequence
ex17274	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6454662680625916	subsequence
ex17275	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5589197278022766	subsequence
ex17276	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.9026929140090942	subsequence
ex17277	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5411668419837952	subsequence
ex17278	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4644577205181122	subsequence
ex17279	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7106764316558838	subsequence
ex17280	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8357840180397034	subsequence
ex17281	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6568467617034912	subsequence
ex17282	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7578321695327759	subsequence
ex17283	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6628110408782959	subsequence
ex17284	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4541441798210144	subsequence
ex17285	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7963409423828125	subsequence
ex17286	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.439105212688446	subsequence
ex17287	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.629516065120697	subsequence
ex17288	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6294689774513245	subsequence
ex17289	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6208720207214355	subsequence
ex17290	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4754875898361206	subsequence
ex17291	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7018696665763855	subsequence
ex17292	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4668790996074676	subsequence
ex17293	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7605782747268677	subsequence
ex17294	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4766199290752411	subsequence
ex17295	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5021622776985168	subsequence
ex17296	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5137834548950195	subsequence
ex17297	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7742986083030701	subsequence
ex17298	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8574867844581604	subsequence
ex17299	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6731542944908142	subsequence
ex17300	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5709161758422852	subsequence
ex17301	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.542959451675415	subsequence
ex17302	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4934038817882538	subsequence
ex17303	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7514846324920654	subsequence
ex17304	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5508710741996765	subsequence
ex17305	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7542394995689392	subsequence
ex17306	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4698807299137115	subsequence
ex17307	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6436651945114136	subsequence
ex17308	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8714562058448792	subsequence
ex17309	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6914350986480713	subsequence
ex17310	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4911220371723175	subsequence
ex17311	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7972412109375	subsequence
ex17312	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6955612897872925	subsequence
ex17313	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6676908135414124	subsequence
ex17314	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7426246404647827	subsequence
ex17315	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4773109555244446	subsequence
ex17316	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7575466632843018	subsequence
ex17317	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5569669604301453	subsequence
ex17318	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6860924363136292	subsequence
ex17319	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6122164130210876	subsequence
ex17320	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7152024507522583	subsequence
ex17321	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5322044491767883	subsequence
ex17322	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5504974722862244	subsequence
ex17323	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6654136776924133	subsequence
ex17324	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5455048680305481	subsequence
ex17325	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8298264145851135	subsequence
ex17326	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6236777305603027	subsequence
ex17327	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6832941174507141	subsequence
ex17328	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9128007888793944	subsequence
ex17329	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5483146905899048	subsequence
ex17330	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7048998475074768	subsequence
ex17331	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5815343260765076	subsequence
ex17332	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4042993783950805	subsequence
ex17333	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7541809678077698	subsequence
ex17334	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6859692335128784	subsequence
ex17335	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7417213320732117	subsequence
ex17336	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4780578911304474	subsequence
ex17337	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7901433110237122	subsequence
ex17338	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5645633339881897	subsequence
ex17339	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4754867851734161	subsequence
ex17340	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5854701995849609	subsequence
ex17341	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8218615055084229	subsequence
ex17342	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6202977299690247	subsequence
ex17343	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7788611054420471	subsequence
ex17344	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6057974696159363	subsequence
ex17345	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7534629106521606	subsequence
ex17346	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.535290539264679	subsequence
ex17347	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7242809534072876	subsequence
ex17348	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5055641531944275	subsequence
ex17349	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6816079616546631	subsequence
ex17350	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7157200574874878	subsequence
ex17351	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8273980021476746	subsequence
ex17352	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4628365933895111	subsequence
ex17353	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8555734157562256	subsequence
ex17354	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5813706517219543	subsequence
ex17355	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6851010918617249	subsequence
ex17356	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4308264553546905	subsequence
ex17357	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5159763693809509	subsequence
ex17358	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5191835761070251	subsequence
ex17359	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8273311853408813	subsequence
ex17360	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5997070074081421	subsequence
ex17361	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7537834048271179	subsequence
ex17362	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5414685606956482	subsequence
ex17363	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5739806294441223	subsequence
ex17364	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8898634910583496	subsequence
ex17365	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4820231199264526	subsequence
ex17366	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6916423439979553	subsequence
ex17367	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7986792922019958	subsequence
ex17368	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6436922550201416	subsequence
ex17369	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8233242630958557	subsequence
ex17370	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8497088551521301	subsequence
ex17371	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4679186642169952	subsequence
ex17372	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7183630466461182	subsequence
ex17373	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4880222678184509	subsequence
ex17374	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5220378041267395	subsequence
ex17375	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7248162031173706	subsequence
ex17376	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7009345293045044	subsequence
ex17377	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7477096915245056	subsequence
ex17378	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7300543189048767	subsequence
ex17379	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6107203364372253	subsequence
ex17380	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5489082336425781	subsequence
ex17381	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5388553142547607	subsequence
ex17382	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5308653712272644	subsequence
ex17383	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6579173803329468	subsequence
ex17384	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6450627446174622	subsequence
ex17385	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7102007269859314	subsequence
ex17386	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4796283543109894	subsequence
ex17387	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6296652555465698	subsequence
ex17388	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8861967325210571	subsequence
ex17389	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.551723301410675	subsequence
ex17390	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7135655879974365	subsequence
ex17391	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.727188229560852	subsequence
ex17392	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7293362617492676	subsequence
ex17393	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7056215405464172	subsequence
ex17394	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6715981960296631	subsequence
ex17395	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6944472789764404	subsequence
ex17396	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5841058492660522	subsequence
ex17397	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6105390191078186	subsequence
ex17398	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7195826172828674	subsequence
ex17399	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.719944417476654	subsequence
ex17400	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5304325819015503	subsequence
ex17401	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.8071842193603516	subsequence
ex17402	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8273575305938721	subsequence
ex17403	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5482475161552429	subsequence
ex17404	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6806429624557495	subsequence
ex17405	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5126057267189026	subsequence
ex17406	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8610570430755615	subsequence
ex17407	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4620310962200165	subsequence
ex17408	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.9343223571777344	subsequence
ex17409	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4618375301361084	subsequence
ex17410	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8364590406417847	subsequence
ex17411	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.874987006187439	subsequence
ex17412	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7979696393013	subsequence
ex17413	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7318805456161499	subsequence
ex17414	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.5365833640098572	subsequence
ex17415	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7291821241378784	subsequence
ex17416	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7411309480667114	subsequence
ex17417	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.7780753374099731	subsequence
ex17418	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.9153086543083192	subsequence
ex17419	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.4803096950054168	subsequence
ex17420	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.6189960241317749	subsequence
ex17421	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.8311036229133606	subsequence
ex17422	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7689219117164612	subsequence
ex17423	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6074771881103516	subsequence
ex17424	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6330134272575378	subsequence
ex17425	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.6978793144226074	subsequence
ex17426	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7574858069419861	subsequence
ex17427	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.5767982602119446	subsequence
ex17428	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7265415787696838	subsequence
ex17429	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4943745136260986	subsequence
ex17430	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4436962306499481	subsequence
ex17431	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_0	0.7061364650726318	subsequence
ex17432	entailment	mnli_models/mnli_model1	mnli_models/mnli_model1	LABEL_2	0.4792633056640625	subsequence
